date,PPIACO,INDPRO,PAYEMS,WTISPLC,GDP,CPIAUCSL,BOGZ1FA895050005Q,GDPC1,UNRATE,PRS85006023,UMCSENT,DFF,CPILFESL,DSPIC96,PCE,PERMIT,W068RCQ027SBEA,DGS10,GFDEBTN,ICSA,shiller_PE,DXY,SP500
1967-06-30,-0.0019980019980019303,-0.004075308726831373,0.002393489707994245,0.0033444816053511683,0.0057014582370849,0.006066734074822833,-0.013100354863731623,0.0006129781262436129,0.0,-0.006443895325992988,0.019128586609989506,-0.1716249168698737,0.00778967867575453,0.007929441587145147,0.018408631153068233,0.14805740287014335,0.00590020163263727,0.05431947129152337,-0.024336223020604453,0.052208614283748345,0.035748331744518635,-0.0013908592728586466,0.052537259887086796
1967-09-30,0.004004004004003692,0.006878445333325711,0.006904224836919992,0.015555555555555545,0.01914054816174171,0.01005025125628145,0.02619538514696229,0.00946120917450588,-0.008695652173913215,-0.0009579133308139642,0.011470281543274119,-0.025163357627544625,0.010628019323671412,0.009519454605919409,0.014434218367211704,0.12347560975609762,0.028323771417005927,0.08668365842658776,0.0402703062624461,-0.10465429109496904,0.013192207393772026,0.0005571185826902525,0.030000343043195876
1967-12-31,0.001994017946161719,0.026758438170852994,0.008239360226039993,0.007658643326039272,0.018730214866978123,0.010945273631840724,0.022485255267033155,0.007540171273531016,0.026315789473684292,-0.0004662209711472354,-0.04226804123711336,0.07219662058371745,0.010516252390057268,0.007298744080708186,0.014750995365837793,0.0561736770691994,0.015844117502337163,0.07524687366099059,0.026100340581608483,-0.036658653846153855,-0.01468584405753226,0.0072385088671733655,0.001431906460881649
1968-03-31,0.013930348258706537,0.014274813336139447,0.0074363952999580984,0.0,0.031707242361638244,0.00984251968503913,0.03613625096347661,0.020395071286729127,-0.042735042735042805,-0.0034058806445651513,0.046286329386437064,0.14853513248928718,0.012298959318826741,0.016668540301893797,0.03479771016916433,-0.00025693730729692277,0.03251299439238409,-0.005465546249993958,0.013955661037013067,-0.024017467248908186,-0.04947756607252596,0.01205118991680254,-0.030148704980707097
1968-06-30,0.0058881256133462845,0.013480641973638408,0.008936288584002972,0.0,0.027443761566857905,0.00974658869395717,0.03462450537668205,0.016707995500967243,-0.044642857142857095,0.0018368067820557776,-0.04938271604938271,0.24864146011510346,0.010280373831775824,0.016465621230397964,0.025671307807061172,-0.002056026728347482,0.03463233144840894,0.024088766241232573,-0.011743396485565438,-0.04548844146159581,0.049304881991593774,0.00032773453502654704,0.0675586430240862
1968-09-30,0.0039024390243904694,0.00775963618193054,0.008994992934967305,0.0,0.01763911364550963,0.013513513513513598,0.003146065898603556,0.007749556634537802,-0.009345794392523366,-0.0001057753331922262,0.0,-0.006310523420552938,0.013876040703052706,0.0031942878617061687,0.029270953275559064,0.07262425959309815,0.0192076956345828,-0.0500398234435524,0.02714198437034021,-0.005468750000000133,-0.00523802187644451,0.00019111584350350874,0.0200958102236799
1968-12-31,0.005830903790087438,0.015186760095194707,0.009822387040109293,0.0,0.018094812399757965,0.012380952380952381,0.01798940018507622,0.003933200411191606,-0.037735849056603765,-0.004822102330829803,-0.007575757575757569,-0.004770783066461837,0.014598540145985606,0.0077286304354253765,0.015544041450777257,0.019447779111644747,0.0231576065568162,0.05663513345060189,0.009263043950127337,-0.03417124901806756,0.029580300449125074,-0.001091881858382937,0.05331367414049981
1969-03-31,0.01449275362318847,0.01945326323752017,0.0100989113470209,0.01954397394136831,0.026142784831048704,0.012229539040451654,0.04887594580210952,0.01565115509134385,0.0,-0.0007086607198221184,0.0708833151581243,0.10971199311052748,0.01348920863309333,0.002484715089263956,0.021045918367346816,0.03438530381535565,0.005297977804683773,0.0699132651190082,0.004237086939884671,0.014640097600650659,-0.06302647412755724,0.0016942668196970878,-0.04041366900819232
1969-06-30,0.014285714285714235,0.004362971559825013,0.00953392364250405,0.07028753993610204,0.015788196754978445,0.01579925650557601,-0.003400492267740751,0.0030399532064926404,0.009803921568627638,-0.0014094620110096656,-0.06822810590631367,0.26876253663267025,0.015971606033717833,0.009767854877584803,0.019306115495996812,-0.06238615664845171,0.021742312836448674,0.030141146417745013,-0.01849832844754218,-0.034068136272545235,-0.018943650666238487,0.0007638585770406436,0.007055633471365619
1969-09-30,0.007511737089201942,0.012005679513883205,0.0076527227582026125,0.0,0.020748845414362282,0.013723696248856276,0.016541862200690538,0.006605142052771518,0.03883495145631044,-0.0020772303595206765,-0.05573770491803276,0.07783466494801039,0.013973799126637543,0.02040007730962512,0.01710211130299144,-0.0631374453618262,0.022194652573583218,0.07862867986716271,0.02207455475424691,0.08132780082987567,-0.09163802978235969,0.007632755424708204,-0.07082079246446016
1969-12-31,0.009319664492078328,-0.006269835192417195,0.0037479250038794376,0.0,0.007952766914314902,0.01534296028880866,-0.027048550514995662,-0.004876945875254335,0.0,-0.003940720182180502,-0.07754629629629628,-0.004393290247621917,0.013781223083548788,0.007642696820751693,0.019717384160368168,-0.07672369103162269,0.013780712736169098,0.06616274736459404,0.020907440009980904,0.036454336147352384,-0.02323905602594123,-0.01068607293582946,-0.002731956442079797
1970-03-31,0.014773776546629591,-0.024227251205326428,0.0022675312019790894,0.0,0.012573363887773192,0.016000000000000014,-0.007622360629739977,-0.0014847070124258677,0.1682242990654208,-0.004340332044332151,-0.020075282308657627,-0.04280444698372554,0.015293118096856517,0.010507716310456994,0.01783220539263075,-0.07018528916339128,0.02399110113969516,0.008846855331808401,0.01026815053798491,0.23731951129211382,-0.0780154924382147,-0.0016954250868221887,-0.05776180208759041
1970-06-30,0.005459508644222177,-0.005499958320353993,-0.0020146588635642226,0.0,0.015387176560121674,0.013998250218722585,0.014379148140988507,0.0014193000103852604,0.1439999999999999,-0.007068088656076443,-0.03457106274007671,-0.07893456666661913,0.018410041841004032,0.012342349045723289,0.015672823218997323,0.16968599033816423,0.04041696585838861,0.045400103952452975,-0.005142376353133193,0.208557749850389,-0.12682536507301467,-0.003862272988741977,-0.10724652771075771
1970-09-30,0.005429864253393646,-0.003581332601596876,-0.002655725265923836,-0.011940298507462699,0.017504625834406706,0.010353753235547769,0.015210755837036238,0.009215508301376296,0.08391608391608396,-0.004715489751488167,0.029177718832890998,-0.14869537338164118,0.013147082990961456,0.015977141387135685,0.018600301345664372,0.06969540526587514,0.021716625030600234,-0.032688878080414985,0.02319410744297401,-0.04753651894033173,-0.02245131729667793,-0.003959742616729711,-0.00782608139949259
1970-12-31,0.0018001800180018623,-0.02161835727403638,-0.005691904533799197,0.025176233635447964,0.0023470179796860613,0.014517506404782221,-0.03331956750262799,-0.010716381060088431,0.12903225806451601,-0.00089855414469453,-0.06701030927835039,-0.1702892682452788,0.016220600162205834,-0.0023964117125753193,0.010201479214485998,0.16626447876447892,0.022626236966386992,-0.08204689463595671,0.02767522803014688,0.08994021315310641,0.07522849777361129,-0.0010766937220474393,0.09756882700922298
